{'STAT2HEADER': 'STAT2HEADER', 'STAT2HEADER_ENVIRON': "environ({'SHELL': '/bin/tcsh', 'GROUP': 'sali', 'MACHTYPE': 'x86_64', 'HOSTNAME': 'flute.ucsf.edu', 'WISECONFIGDIR': '/usr/share/wise2/', 'MANPATH_modshare': ':1', 'PWD': '/home/saltzberg//projects/imp_tutorial_sampcon/imp_analysis_tutorial/rnapolii/modeling', 'LOGNAME': 'saltzberg', 'XDG_SESSION_TYPE': 'tty', 'QTLIB': '/usr/lib64/qt-3.3/lib', 'MODULESHOME': '/usr/share/Modules', 'MANPATH': '', 'IMOD_CALIB_DIR': '/usr/local/ImodCalib', 'HOME': '/home/saltzberg/', 'LANG': 'en_US.UTF-8', 'HEX_VERSION': '6d', 'LD_LIBRARY_PATH_modshare': '/usr/local/IMOD/lib:1', 'LS_COLORS': 'ex=32;1:bd=33;1:di=34;1:ln=36;1:*.tar=31;1:*.gz=31;1:*.bz=31;1:*.bz2=31;1:*.rpm=35;1:*.tif=33;1:*.tiff=33;1', 'IMOD_DIR': '/usr/local/IMOD', 'OSTYPE': 'linux', 'IMOD_JAVADIR': '/usr/local/java', 'IMOD_PLUGIN_DIR': '/usr/local/IMOD/lib/imodplug', 'SSH_CONNECTION': '64.72.110.19 49503 169.230.90.42 22', 'QTINC': '/usr/lib64/qt-3.3/include', 'FOR_DISABLE_STACK_TRACE': '1', 'PATH_modshare': '/usr/sbin:1:/usr/bin:1:/usr/lib64/qt-3.3/bin:1:/usr/local/sbin:1:/usr/share/Modules/bin:1:/usr/local/IMOD/bin:1:/usr/lib64/ccache:1:/usr/local/bin:1', 'MODULEPATH_modshare': '/salilab/diva1/home/modules-py27:1:/usr/share/Modules/modulefiles:1:/etc/modulefiles:1:/usr/share/modulefiles:1', 'XDG_SESSION_CLASS': 'user', 'SELINUX_ROLE_REQUESTED': '', 'TERM': 'xterm-256color', 'HOST': 'flute.ucsf.edu', 'IMOD_QTLIBDIR': '/usr/local/IMOD/qtlib', 'LESSOPEN': '||/usr/bin/lesspipe.sh %s', 'USER': 'saltzberg', 'SELINUX_USE_CURRENT_RANGE': '', 'SHLVL': '1', 'XDG_SESSION_ID': '6', 'R3D_LIB': '/usr/share/Raster3D/materials', 'LD_LIBRARY_PATH': '/usr/local/IMOD/lib', 'XDG_RUNTIME_DIR': '/run/user/11101', 'QTDIR': '/usr/lib64/qt-3.3', 'SSH_CLIENT': '64.72.110.19 49503 22', 'HEX_ROOT': '/usr/lib/hexdock-6.3', 'VENDOR': 'unknown', 'PATH': '/usr/lib64/qt-3.3/bin:/usr/share/Modules/bin:/usr/local/IMOD/bin:/usr/lib64/ccache:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin', 'SELINUX_LEVEL_REQUESTED': '', 'MODULEPATH': '/etc/scl/modulefiles:/salilab/diva1/home/modules-py27:/usr/share/Modules/modulefiles:/etc/modulefiles:/usr/share/modulefiles', 'DBUS_SESSION_BUS_ADDRESS': 'unix:path=/run/user/11101/bus', 'MAIL': '/var/spool/mail/saltzberg', 'SSH_TTY': '/dev/pts/0', 'HOSTTYPE': 'x86_64-linux', 'REMOTEHOST': '64.72.110.19', 'MODULES_USE_COMPAT_VERSION': '0', 'MODULES_CMD': '/usr/share/Modules/libexec/modulecmd.tcl', '_': '/home/saltzberg/swr/anaconda3/bin/python', 'KMP_DUPLICATE_LIB_OK': 'True', 'KMP_INIT_AT_FORK': 'FALSE'})", 'STAT2HEADER_IMP_VERSIONS': "{'IMP_VERSION': '2.13.0', 'PMI_VERSION': '2.13.0'}", 0: 'ReplicaExchange_SwapSuccessRatio', 1: 'ReplicaExchange_MinTempFrequency', 2: 'ReplicaExchange_MaxTempFrequency', 3: 'ReplicaExchange_CurrentTemp', 4: 'score'} 
{0: '0', 1: '0', 2: '0', 3: '1.5', 4: 430180.3625701091} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 590.0754183678175} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 581.3324199077312} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 584.6784055462118} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 588.1087117865618} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 584.3512050558174} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.7949610936364} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 598.973504919248} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 610.3443956482564} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.7466237666836} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 613.0765701302142} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 611.0119334559657} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 617.2350275150324} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 619.2110220817517} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 613.1876059936427} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 611.7849537462885} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 629.3194967905997} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 607.1214585147378} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 617.6668828350553} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 627.8421301548883} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 618.2941934528701} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 634.9345568709967} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 624.6805615416093} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 625.3017156306429} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 611.1127013789866} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 626.2868234543332} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 599.1141626909321} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 595.6211729547085} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 597.6193872891843} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 596.1785803458345} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 613.1176728134815} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 606.6480058259201} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 590.8878165036514} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 602.0886484392339} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 612.5857143310857} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 603.23098217417} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 599.2905062886248} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 602.4493464671394} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 611.2802183857768} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 600.9026042963131} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 588.4700419337266} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 595.0580998610891} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 602.2994923943121} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.0030998386399} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 603.7122564491966} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 589.539628523196} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 592.2349881936256} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 592.3985037172333} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 598.4470625640841} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 593.8513415911099} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 585.0590554916639} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 586.4984979428253} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 593.9481883529085} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 585.1317369434631} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 588.7328103124846} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 594.2521228316199} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 594.2743101073214} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 590.507116744627} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 580.664882801808} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 592.8724751449251} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 600.6848661998362} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 583.1769122830685} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 588.6233124367686} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 601.1642366145679} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 591.8747715415793} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 597.6212681631596} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 603.0742379714516} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 587.1042535238746} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 593.3117495779309} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 596.4093265848336} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 588.2740459991153} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 592.462694339241} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 590.3696882258025} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 590.8334677647968} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 582.5405805413457} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 592.0886258737078} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 586.7569534461461} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 593.2280414302097} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 586.4341784300549} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 587.03239304128} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 583.1898256089228} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 583.5402757032191} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 590.5626815912515} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 581.8689974137858} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 582.3523172306734} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 590.9296612816565} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 583.8906242121552} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 592.4793238316295} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 591.748560496169} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 590.0322018186645} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 592.0452975834304} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 614.2092345132961} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 596.5887733492227} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 593.7579378329958} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 601.7503165867147} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 606.4078181720729} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 605.7191457871364} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 605.576674786088} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 586.6936148760383} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 589.166483133523} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 584.7893785485795} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 585.7841159981049} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 582.4429571268865} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 602.1061087669954} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 597.3309367902739} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 588.0501873279107} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 599.800366622608} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 599.7815387612618} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 590.6411076079323} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 586.780461759855} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 586.022969809773} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 595.6288788948216} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 589.1657737761345} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 587.0442505545182} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 593.4683127911132} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 593.3519280953999} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 583.2602997190406} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 587.819819797944} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 584.981118482948} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 586.5374215449586} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 585.342320752075} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 592.6113946190544} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 587.1169275503903} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 585.806766778132} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 600.4219842822166} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 600.4251883453849} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 600.6980452710027} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.6267743982401} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 604.6050497744882} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 596.6614968846807} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 613.8294070143415} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 607.4975576867068} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 623.7777627896766} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 612.0394697318378} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 602.9828954693286} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 613.5633952107153} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 633.0417920399263} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 633.5583056693508} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 622.6112836672153} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 606.1742859503407} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 610.882074319619} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 617.2712877406946} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 639.601118790057} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 613.9631898477913} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 615.0071900207913} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 622.8545501284855} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 618.2070473450215} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 626.2621427532507} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 633.935081634936} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 618.8920001139634} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 625.3232525229402} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 619.0098252811797} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 614.3343750685997} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 610.8805225903568} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 616.0185256582495} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 613.2035743536755} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 611.6545319901444} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 615.5367622212766} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 616.6712968613004} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 620.1884125774595} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 620.1920919651009} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 610.3805575837888} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 616.6992300688722} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 608.3342765044524} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 605.8205565167506} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 606.6136728370852} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 604.8381449634586} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 612.2495237894498} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 605.1183284648546} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 604.878696556364} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 594.6694660062005} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 616.1147050197178} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 600.8561185179499} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 594.0806922323557} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 598.4492647558822} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 602.6802005003503} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 608.0580218109416} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 598.1590073067483} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 600.0717386599729} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 600.1504964441104} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 605.7539789178893} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 597.0305100409812} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 588.3653032049347} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 586.2991960199519} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 597.0297457961335} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 595.7858002961939} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 590.6064004275997} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 619.7995515382488} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 608.8275735421291} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 608.5470087498219} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 610.5002386103482} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 603.9346953427419} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 606.2872922249343} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 601.1637295647281} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 603.0860867010059} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 589.7766480513706} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 590.6988005585201} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 599.5280719943621} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 600.4229713908109} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 597.9822348319634} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 615.7277345672695} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 619.421734735881} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 615.2037259550495} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 613.2149833168153} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 602.7727644417635} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 607.3866217174068} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 607.3231771912589} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 610.217826844453} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 606.1373577202775} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 591.6802524688217} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 597.2204287074123} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 605.9773915250153} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 603.8350155706875} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 593.6947518161348} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 592.2486677377065} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 588.324374481853} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 599.7645022538052} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 593.6524562635246} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 600.0218830455607} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 600.9930783319602} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 607.3824674954544} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 601.0885947974132} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 594.3787230031992} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 593.4578501990645} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 605.5577183048575} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 597.5279194059475} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 593.7708804470844} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 594.4622388268839} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 594.1457627376385} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 601.1978091449384} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 610.0305380762842} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 608.6053029207226} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 610.0136781467203} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.6786192387821} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 606.1994848315787} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 600.6572938034058} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 598.1114820905347} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 591.7417783505467} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 595.732778111375} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 592.4063456650501} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 593.0413847702364} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 601.1587141170901} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 612.6991364284613} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 607.2195214598366} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 608.7130563493968} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 605.5421782032765} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 611.3994258851843} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 623.3178176701729} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 614.1854498975579} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 618.7538691501333} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 618.6229678152877} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.3427531685381} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 623.5452010545803} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 619.0684232800036} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 615.7884644107154} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 626.7824392296847} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 616.5455108756094} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 612.601659621706} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 611.8267857123186} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 623.4480726695708} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 635.2436549721092} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 636.4045799661394} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 627.1278389622258} 
