{'STAT2HEADER': 'STAT2HEADER', 'STAT2HEADER_ENVIRON': "environ({'SHELL': '/bin/tcsh', 'GROUP': 'sali', 'MACHTYPE': 'x86_64', 'HOSTNAME': 'flute.ucsf.edu', 'WISECONFIGDIR': '/usr/share/wise2/', 'MANPATH_modshare': ':1', 'PWD': '/home/saltzberg//projects/imp_tutorial_sampcon/imp_analysis_tutorial/rnapolii/modeling', 'LOGNAME': 'saltzberg', 'XDG_SESSION_TYPE': 'tty', 'QTLIB': '/usr/lib64/qt-3.3/lib', 'MODULESHOME': '/usr/share/Modules', 'MANPATH': '', 'IMOD_CALIB_DIR': '/usr/local/ImodCalib', 'HOME': '/home/saltzberg/', 'LANG': 'en_US.UTF-8', 'HEX_VERSION': '6d', 'LD_LIBRARY_PATH_modshare': '/usr/local/IMOD/lib:1', 'LS_COLORS': 'ex=32;1:bd=33;1:di=34;1:ln=36;1:*.tar=31;1:*.gz=31;1:*.bz=31;1:*.bz2=31;1:*.rpm=35;1:*.tif=33;1:*.tiff=33;1', 'IMOD_DIR': '/usr/local/IMOD', 'OSTYPE': 'linux', 'IMOD_JAVADIR': '/usr/local/java', 'IMOD_PLUGIN_DIR': '/usr/local/IMOD/lib/imodplug', 'SSH_CONNECTION': '64.72.110.19 49503 169.230.90.42 22', 'QTINC': '/usr/lib64/qt-3.3/include', 'FOR_DISABLE_STACK_TRACE': '1', 'PATH_modshare': '/usr/sbin:1:/usr/bin:1:/usr/lib64/qt-3.3/bin:1:/usr/local/sbin:1:/usr/share/Modules/bin:1:/usr/local/IMOD/bin:1:/usr/lib64/ccache:1:/usr/local/bin:1', 'MODULEPATH_modshare': '/salilab/diva1/home/modules-py27:1:/usr/share/Modules/modulefiles:1:/etc/modulefiles:1:/usr/share/modulefiles:1', 'XDG_SESSION_CLASS': 'user', 'SELINUX_ROLE_REQUESTED': '', 'TERM': 'xterm-256color', 'HOST': 'flute.ucsf.edu', 'IMOD_QTLIBDIR': '/usr/local/IMOD/qtlib', 'LESSOPEN': '||/usr/bin/lesspipe.sh %s', 'USER': 'saltzberg', 'SELINUX_USE_CURRENT_RANGE': '', 'SHLVL': '1', 'XDG_SESSION_ID': '6', 'R3D_LIB': '/usr/share/Raster3D/materials', 'LD_LIBRARY_PATH': '/usr/local/IMOD/lib', 'XDG_RUNTIME_DIR': '/run/user/11101', 'QTDIR': '/usr/lib64/qt-3.3', 'SSH_CLIENT': '64.72.110.19 49503 22', 'HEX_ROOT': '/usr/lib/hexdock-6.3', 'VENDOR': 'unknown', 'PATH': '/usr/lib64/qt-3.3/bin:/usr/share/Modules/bin:/usr/local/IMOD/bin:/usr/lib64/ccache:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin', 'SELINUX_LEVEL_REQUESTED': '', 'MODULEPATH': '/etc/scl/modulefiles:/salilab/diva1/home/modules-py27:/usr/share/Modules/modulefiles:/etc/modulefiles:/usr/share/modulefiles', 'DBUS_SESSION_BUS_ADDRESS': 'unix:path=/run/user/11101/bus', 'MAIL': '/var/spool/mail/saltzberg', 'SSH_TTY': '/dev/pts/0', 'HOSTTYPE': 'x86_64-linux', 'REMOTEHOST': '64.72.110.19', 'MODULES_USE_COMPAT_VERSION': '0', 'MODULES_CMD': '/usr/share/Modules/libexec/modulecmd.tcl', '_': '/home/saltzberg/swr/anaconda3/bin/python', 'KMP_DUPLICATE_LIB_OK': 'True', 'KMP_INIT_AT_FORK': 'FALSE'})", 'STAT2HEADER_IMP_VERSIONS': "{'IMP_VERSION': '2.13.0', 'PMI_VERSION': '2.13.0'}", 0: 'ReplicaExchange_SwapSuccessRatio', 1: 'ReplicaExchange_MinTempFrequency', 2: 'ReplicaExchange_MaxTempFrequency', 3: 'ReplicaExchange_CurrentTemp', 4: 'score'} 
{0: '0', 1: '0', 2: '0', 3: '1.5', 4: 538852.6063231158} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 628.2410238269026} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 611.757595398785} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 610.7462675145889} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.4379226513931} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 605.0892415256535} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 630.3318061749351} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 614.3578117242766} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 618.2814736260154} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.7496145890914} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 606.9046155968396} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 615.5851187389903} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.9798143957141} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 614.7772326655714} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.8619287214788} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 607.8528258492516} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 613.5065774038248} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 605.8764634166495} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 622.2201799567383} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 615.258189212677} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 608.3958053182108} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.853756949579} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 611.5680007282098} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 607.5370479331839} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 606.0910717643185} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 611.6397992813047} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.1549559482654} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 607.4435486222695} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 603.4280050981988} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 604.6939294583129} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 604.3653421102464} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 614.7929690906914} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 602.9041308232166} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 596.8327385820984} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 599.1926760492382} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 602.5659848101837} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 601.6638471184738} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 601.5279205021786} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 619.6283998272767} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 634.5112045680703} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 622.171479591439} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 648.3992325654239} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 622.7636060583371} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 634.8930729519479} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 642.6089611810455} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 633.8108339475566} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 630.0965316109216} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 628.4726784658085} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 630.1710093394838} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 631.0940370676044} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 637.7092983074633} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 628.8857432493459} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 615.4946682320408} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 612.3331500305216} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 628.471279120393} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 623.6705637294699} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 630.2469236613872} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 623.6799330736917} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 618.6224510684228} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.462809570482} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 610.8698315127688} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.5522026686227} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 612.5771479869651} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 624.422915753212} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 621.5813641210107} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 616.4886023702995} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 605.2354402205083} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 612.4867573644511} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 605.3095113070221} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 598.0240780389851} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.4319249969208} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 617.4708943752125} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 612.4805535344178} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 617.7615050513305} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.8660459112631} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 600.4480658084758} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 606.8092049414252} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 619.0363155993829} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 611.9305285109758} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 612.3249141393559} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 614.00256194911} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 614.8456962346594} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 612.9345029461439} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 612.1450983719935} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 610.5779736606781} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 614.827473342139} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 605.0758840345819} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 602.139047906385} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 611.1278654969499} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 603.8526044299251} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 606.3741976426763} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 605.4884914669283} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 606.0571677320922} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.1044046582495} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 603.1420792385836} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 620.5540787214306} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 612.5264093567276} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.4822409636342} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 614.4259446164979} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 607.5254965651682} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 604.5897425691073} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 601.5668928874856} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 600.8087004627905} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 599.0272139364338} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 603.422821877469} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 603.5763927048924} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 606.5378846871002} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 617.17517020734} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 611.5232596598494} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 610.8939192288236} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 611.6678337395218} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 607.365521037874} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 613.8621151813543} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 620.5351381892083} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 599.0380093509933} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 602.6901706214437} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 598.4786050895011} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 593.5984293245324} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 599.3889234232304} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 597.6415515922699} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 593.4049532219282} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.4756035143852} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 607.1058164646115} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.3242276490464} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 596.1738600702022} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.7238951535309} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 612.5108029602559} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 626.1371707829886} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 599.6052596648262} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 600.6101207773016} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 608.751249480318} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 599.1742822568556} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.3040891037499} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.0277545703832} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 606.753153759822} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 604.1001028256859} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 610.5968168732404} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 608.6672901429484} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 603.7267309058753} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.4499465062329} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 611.6046298606207} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 615.2732476022344} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 610.6121695436171} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 611.344937554464} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.8107019334035} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 602.0690221012237} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 596.8739563278772} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 603.1656937075361} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 600.7795899497954} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 595.4885754574259} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 595.9033123168865} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 600.5198839530688} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 605.3858616033067} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 603.4094866443339} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 602.7815129746571} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 594.4842785765462} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 620.3140022389473} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 604.0220066358419} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 618.6308554927674} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 615.3201862781784} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 635.1804507947525} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 615.6684756104041} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 618.2780712231631} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 624.8587572201037} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 627.4428573401127} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 610.353032637536} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 616.2936603362099} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 620.7346043818408} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 624.612504005448} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 624.0368537466125} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 621.1501623048829} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 614.6829217994266} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 621.8059109031316} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 611.5374562419056} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 624.3128533004061} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 618.7625747810877} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 631.0659656875192} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 651.0878391251041} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 613.5391334564723} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 599.3239975507588} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 613.0755668238619} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 606.8201187318724} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 608.0774181178374} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 602.1017988261751} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 597.6326369535833} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 607.1650948006754} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 595.1051775855483} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 605.9731451910824} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 606.9665407721266} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 597.5779461183902} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 601.4930896202637} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 608.2584722164685} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 608.0989851949598} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 602.9104505026037} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 608.1934125314292} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 599.4819242466231} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 595.871847738381} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 595.1594088813706} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 600.6213158595151} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 613.4801105531155} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 604.4624540202816} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 611.1523699000782} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 607.1147084140691} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 606.3516959686751} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 599.76732059905} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 607.0206172399759} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 608.4873667426192} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.9321616584662} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 607.008062196333} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 608.5468575952794} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 600.6705745916195} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 606.3424400187736} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 603.4961854324027} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 610.7110323441641} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 616.7881468879219} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 608.1945643321262} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 619.1201852520392} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 614.366189206424} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 611.0362946912849} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 618.7351671102878} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 608.0219588084601} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.7741669060571} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 608.6659783522426} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.4644140406938} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 594.0273890248034} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 606.5088926655042} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 595.7517650792101} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 604.1096364779409} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 607.2062061125226} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 598.9393173692207} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 595.3994948261503} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 611.9143247843433} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 606.5885941881446} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 613.2746370877223} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 610.6322907548672} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 611.4590780436384} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 602.2992115385316} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 595.7611670084791} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 617.8441508328066} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 605.2254377279232} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 610.6049234591425} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 609.3001304130424} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 605.0474512425565} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 612.7424279271817} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 606.7296475220269} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 610.3566555482676} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 598.0471045820959} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 604.4631102551002} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 602.2689822986276} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 606.643531509023} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 617.6743277174537} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 604.9817123013075} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 603.1360273467249} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 600.5162440848931} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 606.5215018376064} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 604.0032511710057} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 606.3706010205398} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 593.5471585846497} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 601.7642135540655} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 603.3198438437819} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 601.3964670176233} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 607.4486487038303} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.5', 4: 607.0594312808673} 
